,row_id,score
22494,417,0.6875
22495,418,0.6375
22496,419,0.5625
22497,420,0.675
22498,421,0.6875
22499,422,0.8125
22500,423,0.55
22501,424,0.725
22502,425,0.6625
22503,426,0.525
22504,427,0.5375
22505,428,0.6875
22506,429,0.525
22507,430,0.475
22508,431,0.725
22509,432,0.7625
22510,433,0.575
22511,434,0.6875
22512,435,0.5375
22513,436,0.75
22514,437,0.2925
22515,438,0.4375
22516,488,0.6
22517,513,0.725
22518,527,0.8125
22519,528,0.775
22520,530,0.8375
22521,532,0.5625
22522,533,0.525
22523,539,0.39375
22524,540,0.5875
22525,541,0.725
22526,542,0.5125
22527,543,0.5875
22528,544,0.65
22529,545,0.5125
22530,551,0.525
22531,558,0.425
22532,559,0.7625
22533,561,0.7
22534,577,0.6125
22535,578,0.5875
22536,579,0.6375
22537,580,0.65
22538,581,0.6875
22539,590,0.625
22540,591,0.4166666666666667
22541,609,0.475
22542,610,0.4125
22543,611,0.525
22544,612,0.525
22545,613,0.55
22546,614,0.5875
22547,615,0.55
22548,616,0.45
22549,617,0.5375
22550,618,0.6625
22551,619,0.725
22552,620,0.6760416666666667
22553,621,0.3875
22554,622,0.4
22555,623,0.4125
22556,624,0.5625
22557,625,0.8375
22558,626,0.6125
22559,627,0.55
22560,628,0.8375
22561,629,0.825
22562,700,0.4875
22563,701,0.6125
22564,702,0.65
22565,703,0.5375
22566,704,0.5
22567,705,0.7125
22568,706,0.75
22569,707,0.7
22570,708,0.525
22571,709,0.5583333333333333
22572,733,0.5875
22573,734,0.45
22574,738,0.425
22575,739,0.2125
22576,748,0.6625
22577,749,0.6
22578,750,0.3458333333333333
22579,751,0.675
22580,752,0.575
22581,760,0.6375
22582,761,0.325
22583,766,0.6375
22584,771,0.2270833333333333
22585,772,0.5375
22586,778,0.375
22587,779,0.5375
22588,780,0.7125
22589,781,0.8125
22590,782,0.825
22591,803,0.5875
22592,804,0.875
22593,805,0.6625
22594,806,0.5125
22595,947,0.425
22596,948,0.6925
22597,949,0.7424999999999999
22598,950,0.8385416666666666
22599,951,0.725
22600,952,0.8125
22601,953,0.5708333333333333
22602,954,0.4375
22603,955,0.9
22604,956,0.875
22605,957,0.525
22606,958,0.6625
22607,959,0.6125
22608,960,0.6625
22609,961,0.6416666666666666
22610,962,0.6958333333333333
22611,963,0.7125
22612,964,0.634375
22613,965,0.7
22614,966,0.7375
22615,967,0.45
22616,968,0.4
22617,969,0.6375
22618,970,0.8125
22619,983,0.7125
22620,984,0.5125
22621,985,0.4125
22622,1016,0.6
22623,1017,0.5125
22624,1018,0.7083333333333333
22625,1019,0.5333333333333333
22626,1027,0.7
22627,1028,0.65
22628,1029,0.625
22629,1030,0.6
22630,1031,0.5125
22631,1032,0.6375
22632,1033,0.4375
22633,1034,0.55
22634,1035,0.475
22635,1036,0.6
22636,1037,0.8625
22637,1038,0.775
22638,1039,0.5
22639,1040,0.475
22640,1041,0.7875
22641,1042,0.625
22642,1043,0.7875
22643,1044,0.7875
22644,1045,0.825
22645,1095,0.575
22646,1096,0.575
22647,1097,0.86875
22648,1098,0.86875
22649,1099,0.65
22650,1100,0.95
22651,1101,0.8
22652,1102,0.85
22653,1103,0.4875
22654,1104,0.6
22655,1105,0.625
22656,1106,0.7125
22657,1107,0.6125
22658,1108,0.7
22659,1174,0.6625
22660,1189,0.8125
22661,1190,0.7875
22662,1191,0.6875
22663,1192,0.6
22664,1193,0.625
22665,1207,0.5
22666,1208,0.5208333333333333
22667,1209,0.7
22668,1210,0.53125
22669,1211,0.6625
22670,1212,0.4
22671,1213,0.3375
22672,1214,0.8
22673,1215,0.65
22674,1216,0.76875
22675,1217,0.4
22676,1218,0.575
22677,1219,0.625
22678,1220,0.5625
22679,1221,0.525
22680,1233,0.7625
22681,1234,0.7375
22682,1235,0.75
22683,1236,0.8375
22684,1237,0.6
22685,1238,0.65
22686,1239,0.5275000000000001
22687,1240,0.7858333333333334
22688,1241,0.5875
22689,1242,0.5875
22690,1243,0.8125
22691,1244,0.8875
22692,1245,0.75
22693,1246,0.725
22694,1247,0.65
22695,1248,0.6125
22696,1249,0.75
22697,1250,0.7125
22698,1251,0.95
22699,1252,0.9375
22700,1253,0.5625
22701,1254,0.6125
22702,1283,0.725
22703,1284,0.825
22704,1285,0.825
22705,1286,0.7375
22706,1287,0.7
22707,1288,0.6
22708,1299,0.5375
22709,1300,0.52
22710,1301,0.5875
22711,1332,0.69375
22712,1333,0.6625
22713,1334,0.8625
22714,1335,0.64375
22715,1336,0.625
22716,1337,0.65
22717,1338,0.5
22718,1339,0.3
22719,1340,0.625
22720,1341,0.475
22721,1342,0.825
22722,1343,0.775
22723,1344,0.475
22724,1345,0.5625
22725,1346,0.8375
22726,1347,0.775
22727,1348,0.5375
22728,1349,0.65
22729,1350,0.5875
22730,1351,0.6
22731,1352,0.6875
22732,1353,0.7375
22733,1354,0.8
22734,1355,0.8
22735,1418,0.7125
22736,1455,0.65
22737,1493,0.4375
22738,1494,0.3375
22739,1497,0.7
22740,1498,0.45
22741,1499,0.5875
22742,1506,0.6125
22743,1507,0.6
22744,1508,0.6625
22745,1509,0.525
22746,1510,0.775
22747,1511,0.8
22748,1512,0.7
22749,1513,0.7375
22750,1514,0.7375
22751,1515,0.6125
22752,1516,0.5375
22753,1552,0.5125
22754,1553,0.475
22755,1554,0.8125
22756,1581,0.7125
22757,1582,0.75
22758,1583,0.6
22759,1584,0.85
22760,1588,0.725
22761,1589,0.6
22762,1590,0.6875
22763,1591,0.675
22764,1592,0.7125
22765,1593,0.5625
22766,1594,0.7625
22767,1595,0.6875
22768,1596,0.425
22769,1597,0.55
22770,1598,0.775
22771,1599,0.4375
22772,1600,0.875
22773,1601,0.9
22774,1602,0.55
22775,1603,0.8
22776,1604,0.7
22777,1605,0.65
22778,1606,0.725
22779,1607,0.65
22780,1608,0.9
22781,1609,0.875
22782,1610,0.675
22783,1611,0.9125
22784,1612,0.775
22785,1613,0.7375
22786,1690,0.6083333333333333
22787,1691,0.675
22788,1731,0.1625
22789,1732,0.4625
22790,1733,0.6875
22791,1734,0.5875
22792,1735,0.7375
22793,1736,0.65
22794,1737,0.4125
22795,1772,0.6875
22796,1773,0.7625
22797,1776,0.8125
22798,1777,0.7675
22799,1778,0.875
22800,1779,0.85
22801,1780,0.5875
22802,1816,0.75
22803,1817,0.8375
22804,1818,0.525
22805,1819,0.475
22806,1825,0.4625
22807,1882,0.55
22808,1883,0.6625
22809,1884,0.4125
22810,1885,0.45
22811,1886,0.175
22812,1902,0.35
22813,1903,0.425
22814,1904,0.625
22815,1905,0.484375
22816,1906,0.7
22817,1907,0.6
22818,1908,0.925
22819,1909,0.675
22820,1910,0.8875
22821,1911,0.45
22822,1912,0.6125
22823,1913,0.5625
22824,1919,0.7125
22825,1920,0.6875
22826,1921,0.45
22827,1922,0.4875
22828,1923,0.8375
22829,1924,0.825
22830,1925,0.8125
22831,1926,0.8125
22832,1927,0.7375
22833,1928,0.55
22834,1929,0.675
22835,1930,0.5875
22836,1931,0.9083333333333332
22837,1932,0.575
22838,1933,0.7375
22839,1934,0.6375
22840,1935,0.4625
22841,1936,0.45
22842,1937,0.4375
22843,1938,0.425
22844,1939,0.275
22845,1940,0.490625
22846,1941,0.7625
22847,1942,0.8
22848,1943,0.8
22849,1944,0.825
22850,1945,0.85
22851,1946,0.825
22852,1947,0.7
22853,1948,0.6625
22854,1949,0.6625
22855,1950,0.525
22856,1951,0.4
22857,1952,0.575
22858,1953,0.4625
22859,1954,0.65
22860,1955,0.7
22861,1988,0.675
22862,1995,0.825
22863,1996,0.9375
22864,2028,0.625
22865,2029,0.525
22866,2036,0.6125
22867,2037,0.65
22868,2038,0.715625
22869,2039,0.6125
22870,2040,0.625
22871,2041,0.75
22872,2042,0.4875
22873,2050,0.7125
22874,2051,0.725
22875,2052,0.8375
22876,2053,0.8125
22877,2054,0.85
22878,2055,0.8875
22879,2058,0.6979166666666667
22880,2059,0.65
22881,2066,0.5333333333333333
22882,2067,0.55
22883,2068,0.7875
22884,2110,0.7375
22885,2111,0.625
22886,2112,0.75
22887,2113,0.625
22888,2114,0.8625
22889,2115,0.875
22890,2116,0.121875
22891,2117,0.15625
22892,2118,0.7
22893,2124,0.65
22894,2125,0.7
22895,2126,0.6375
22896,2127,0.675
22897,2128,0.7
22898,2129,0.6
22899,2130,0.775
22900,2131,0.4125
22901,2132,0.7875
22902,2133,0.575
22903,2134,0.5875
22904,2137,0.775
22905,2138,0.675
22906,2139,0.7
22907,2140,0.8125
22908,2141,0.8
22909,2144,0.55
22910,2145,0.459375
22911,2146,0.540625
22912,2147,0.4875
22913,2167,0.45
22914,2168,0.6125
22915,2169,0.8375
22916,2170,0.7375
22917,2171,0.7625
22918,2201,0.7875
22919,2202,0.7625
22920,2203,0.6875
22921,2204,0.5875
22922,2205,0.675
22923,2206,0.7125
22924,2207,0.6375
22925,2208,0.675
22926,2209,0.5375
22927,2210,0.575
22928,2211,0.875
22929,2212,0.6625
22930,2213,0.6625
22931,2214,0.65
22932,2247,0.625
22933,2248,0.5875
22934,2249,0.675
22935,2250,0.6125
22936,2257,0.4
22937,2258,0.325
22938,2259,0.525
22939,2260,0.55
22940,2290,0.5625
22941,2291,0.5375
22942,2292,0.7
22943,2293,0.67
22944,2294,0.7125
22945,2295,0.7125
22946,2296,0.5625
22947,2297,0.4625
22948,2298,0.6
22949,2366,0.36875
22950,2367,0.7
22951,2368,0.3375
22952,2369,0.225
22953,2370,0.4
22954,2371,0.64375
22955,2394,0.6375
22956,2395,0.5375
22957,2396,0.775
22958,2397,0.8375
22959,2398,0.6875
22960,2399,0.6125
22961,2400,0.8625
22962,2401,0.65
22963,2442,0.8375
22964,2443,0.7875
22965,2444,0.7375
22966,2460,0.4375
22967,2461,0.6875
22968,2466,0.8625
22969,2467,0.6708333333333334
22970,2468,0.8
22971,2469,0.6458333333333334
22972,2470,0.705
22973,2471,0.65
22974,2472,0.4833333333333334
22975,2473,0.775
22976,2474,0.8375
22977,2475,0.48749999999999993
22978,2476,0.7416666666666667
22979,2550,0.8
22980,2551,0.8125
22981,2552,0.725
22982,2574,0.7125
22983,2575,0.7375
22984,2576,0.7125
22985,2577,0.7875
22986,2578,0.775
22987,2579,0.875
22988,2653,0.7625
22989,2654,0.675
22990,2655,0.775
22991,2656,0.65
22992,2659,0.6125
22993,2660,0.675
22994,2661,0.8375
22995,2662,0.5625
22996,2663,0.6541666666666666
22997,2664,0.655
22998,2665,0.5125
22999,2666,0.5375
23000,2667,0.45
23001,2668,0.8375
23002,2669,0.4375
23003,2670,0.5625
23004,2671,0.6375
23005,2672,0.5875
23006,2673,0.625
23007,2674,0.6125
23008,2675,0.775
23009,2676,0.725
23010,2677,0.3375
23011,2678,0.4
23012,2679,0.5375
23013,2680,0.775
23014,2681,0.825
23015,2700,0.8
23016,2751,0.75
23017,2752,0.5875
23018,2753,0.6875
23019,2811,0.8125
23020,2812,0.6625
23021,2813,0.8125
23022,2814,0.6875
23023,2815,0.65
23024,2816,0.6
23025,2817,0.6875
23026,2818,0.5125
23027,2824,0.5375
23028,2825,0.8083333333333332
23029,2826,0.8208333333333332
23030,2827,0.8125
23031,2864,0.7458333333333333
23032,2865,0.8375
23033,2866,0.6125
23034,2867,0.8375
23035,2868,0.8
23036,2869,0.65
23037,2889,0.575
23038,2890,0.7875
23039,2893,0.2208333333333333
23040,2899,0.025
23041,2905,0.2
23042,2910,0.5125
23043,2913,0.0
23044,2919,0.0875
23045,2931,0.0
23046,2933,0.0375
23047,2940,0.2791666666666667
23048,2945,0.4125
23049,2953,0.225
23050,2954,0.0125
23051,2956,0.0
23052,2958,0.025
23053,2960,0.0
23054,2966,0.0
23055,2977,0.1
23056,2980,0.0125
23057,2996,0.1375
23058,2998,0.05
23059,3002,0.0125
23060,3013,0.0
23061,3014,0.0
23062,3019,0.0125
23063,3021,0.0
23064,3022,0.1375
23065,3044,0.0125
23066,3070,0.0125
23067,3071,0.0
23068,3076,0.2125
23069,3083,0.425
23070,3085,0.0
23071,3092,0.0125
23072,3094,0.0
23073,3106,0.0375
23074,3108,0.0
23075,3109,0.0
23076,3111,0.0125
23077,3112,0.15
23078,3126,0.0125
23079,3139,0.2125
23080,3143,0.0125
23081,3150,0.0
23082,3152,0.0375
23083,3156,0.0125
23084,3157,0.1
23085,3165,0.0
23086,3168,0.0
23087,3173,0.1625
23088,3177,0.55
23089,3179,0.0
23090,3184,0.0
23091,3198,0.45
23092,3199,0.175
23093,3204,0.209375
23094,3208,0.0
23095,3212,0.4625
23096,3219,0.0625
23097,3221,0.0
23098,3223,0.0
23099,3227,0.0
23100,3229,0.0
23101,3230,0.625
23102,3236,0.175
23103,3241,0.125
23104,3245,0.6875
23105,3247,0.0125
23106,3248,0.0
23107,3260,0.0
23108,3264,0.0
23109,3269,0.0
23110,3270,0.0
23111,3278,0.15
23112,3287,0.075
23113,3289,0.075
23114,3294,0.5
23115,3295,0.0875
23116,3303,0.6541666666666666
23117,3306,0.0
23118,3308,0.0
23119,3311,0.0125
23120,3314,0.1
23121,3316,0.0125
23122,3319,0.0
23123,3320,0.0
23124,3321,0.0125
23125,3328,0.0125
23126,3331,0.0
23127,3332,0.0
23128,3337,0.35
23129,3340,0.0
23130,3347,0.0
23131,3365,0.1875
23132,3369,0.0
23133,3377,0.0125
23134,3379,0.1
23135,3388,0.0
23136,3397,0.0
23137,3399,0.1375
23138,3400,0.0
23139,3402,0.0
23140,3404,0.0875
23141,3413,0.5125
23142,3421,0.6125
23143,3422,0.0625
23144,3423,0.0
23145,3425,0.0375
23146,3436,0.0
23147,3437,0.0
23148,3438,0.6875
23149,3440,0.7
23150,3446,0.05
23151,3448,0.0
23152,3457,0.0
23153,3462,0.0125
23154,3467,0.0125
23155,3471,0.0
23156,3478,0.0
23157,3481,0.375
23158,3487,0.4875
23159,3494,0.0125
23160,3496,0.0
23161,3497,0.6875
23162,3499,0.0
23163,3500,0.625
23164,3511,0.0375
23165,3512,0.0
23166,3519,0.0
23167,3520,0.0
23168,3526,0.0
23169,3529,0.0125
23170,3530,0.0
23171,3533,0.0
23172,3536,0.0
23173,3542,0.0375
23174,3549,0.0
23175,3554,0.0
23176,3562,0.0
23177,3565,0.05
23178,3574,0.4125
23179,3581,0.7625
23180,3586,0.0
23181,3589,0.025
23182,3593,0.0
23183,3594,0.875
23184,3598,0.6875
23185,3603,0.0125
23186,3605,0.0125
23187,3610,0.0
23188,3613,0.025
23189,3616,0.0125
23190,3618,0.0
23191,3638,0.0
23192,3651,0.0125
23193,3652,0.0375
23194,3665,0.1625
23195,3666,0.65
23196,3672,0.0
23197,3674,0.0375
23198,3675,0.225
23199,3676,0.0125
23200,3679,0.425
23201,3697,0.1125
23202,3705,0.0
23203,3707,0.0125
23204,3717,0.0
23205,3728,0.0
23206,3734,0.0125
23207,3749,0.0
23208,3751,0.175
23209,3759,0.775
23210,3760,0.0
23211,3762,0.0
23212,3764,0.0125
23213,3765,0.05
23214,3772,0.0
23215,3777,0.0125
23216,3794,0.025
23217,3798,0.05
23218,3803,0.05
23219,3818,0.5874999999999999
23220,3836,0.6125
23221,3842,0.0
23222,3851,0.0
23223,3856,0.0
23224,3863,0.0125
23225,3867,0.5
23226,3871,0.5
23227,3872,0.0
23228,3876,0.0
23229,3879,0.7625
23230,3890,0.2833333333333333
23231,3892,0.025
23232,3899,0.65
23233,3900,0.3375
23234,3913,0.025
23235,3924,0.2625
23236,3925,0.0
23237,3926,0.0375
23238,3930,0.0
23239,3931,0.0
23240,3944,0.0375
23241,3949,0.0
23242,3955,0.0
23243,3963,0.0
23244,3983,0.1875
23245,4019,0.0
23246,4030,0.0
23247,4046,0.0
23248,4053,0.175
23249,4061,0.075
23250,4064,0.4
23251,4066,0.05
23252,4067,0.21875
23253,4071,0.4916666666666666
23254,4073,0.35
23255,4078,0.05
23256,4080,0.0
23257,4083,0.2125
23258,4095,0.025
23259,4100,0.0
23260,4110,0.0125
23261,4120,0.0125
23262,4121,0.0
23263,4135,0.0625
23264,4136,0.378125
23265,4139,0.15
23266,4140,0.1
23267,4141,0.1
23268,4142,0.0125
23269,4146,0.1
23270,4157,0.0
23271,4161,0.075
23272,4164,0.43270833333333336
23273,4170,0.025
23274,4176,0.0
23275,4177,0.0375
23276,4184,0.025
23277,4191,0.0
23278,4205,0.05
23279,4207,0.0
23280,4221,0.0
23281,4223,0.0
23282,4224,0.5375
23283,4225,0.4625
23284,4228,0.2125
23285,4232,0.4625
23286,4234,0.0625
23287,4245,0.05
23288,4248,0.0
23289,4252,0.0
23290,4257,0.1
23291,4259,0.025
23292,4260,0.125
23293,4262,0.0
23294,4264,0.0875
23295,4273,0.4625
23296,4274,0.0375
23297,4277,0.05
23298,4283,0.0
23299,4291,0.025
23300,4292,0.075
23301,4293,0.075
23302,4300,0.05
23303,4301,0.0
23304,4303,0.175
23305,4309,0.0
23306,4321,0.1125
23307,4328,0.0
23308,4335,0.1625
23309,4338,0.4625
23310,4343,0.0125
23311,4354,0.05
23312,4369,0.5875
23313,4372,0.0
23314,4382,0.6
23315,4388,0.0
23316,4389,0.0125
23317,4392,0.0
23318,4401,0.0875
23319,4406,0.0125
23320,4415,0.0125
23321,4420,0.0875
23322,4421,0.0125
23323,4435,0.0
23324,4438,0.0
23325,4444,0.0125
23326,4446,0.0
23327,4455,0.0
23328,4462,0.5625
23329,4464,0.675
23330,4466,0.55
23331,4470,0.0625
23332,4482,0.0
23333,4491,0.375
23334,4493,0.025
23335,4497,0.0
23336,4498,0.6125
23337,4501,0.0
23338,4502,0.0
23339,4509,0.6375
23340,4521,0.0
23341,4531,0.075
23342,4535,0.3325
23343,4538,0.025
23344,4561,0.0375
23345,4573,0.0
23346,4577,0.0
23347,4580,0.0125
23348,4582,0.0
23349,4587,0.0125
23350,4588,0.6
23351,4605,0.3375
23352,4606,0.0
23353,4607,0.0
23354,4621,0.0125
23355,4627,0.0
23356,4635,0.0
23357,4639,0.075
23358,4645,0.5
23359,4652,0.4375
23360,4653,0.0
23361,4656,0.0
23362,4664,0.0
23363,4674,0.0
23364,4677,0.0
23365,4687,0.125
23366,4689,0.6
23367,4692,0.1125
23368,4697,0.0
23369,4702,0.0125
23370,4705,0.4125
23371,4710,0.0
23372,4740,0.4
23373,4744,0.0125
23374,4764,0.025
23375,4771,0.0125
23376,4777,0.0
23377,4780,0.0
23378,4803,0.10625
23379,4804,0.0375
23380,4807,0.0
23381,4809,0.6375
23382,4824,0.0125
23383,4826,0.2375
23384,4837,0.0125
23385,4864,0.0
23386,4866,0.0125
23387,4875,0.8125
23388,4886,0.025
23389,4888,0.025
23390,4898,0.0
23391,4908,0.0
23392,4915,0.0125
23393,4923,0.125
23394,4925,0.0125
23395,4926,0.0
23396,4945,0.0375
23397,4955,0.025
23398,4963,0.0
23399,4982,0.0
23400,4983,0.0
23401,4986,0.0
23402,4987,0.0
23403,4996,0.0
23404,4997,0.025
23405,5007,0.0
23406,5022,0.025
23407,5035,0.5958333333333333
23408,5037,0.0625
23409,5046,0.0
23410,5056,0.0
23411,5060,0.0
23412,5068,0.0
23413,5110,0.0
23414,5120,0.0
23415,5130,0.025
23416,5142,0.0
23417,5144,0.0125
23418,5147,0.025
23419,5163,0.5
23420,5182,0.6125
23421,5183,0.0
23422,5184,0.05
23423,5189,0.0875
23424,5195,0.125
23425,5198,0.0
23426,5200,0.025
23427,5201,0.0
23428,5204,0.0125
23429,5213,0.025
23430,5218,0.0125
23431,5221,0.0875
23432,5222,0.075
23433,5236,0.0125
23434,5239,0.284375
23435,5245,0.0
23436,5256,0.0125
23437,5261,0.0
23438,5263,0.0
23439,5289,0.125
23440,5293,0.0
23441,5296,0.0
23442,5299,0.00625
23443,5300,0.0
23444,5304,0.125
23445,5305,0.05
23446,5306,0.0
23447,5307,0.0125
23448,5310,0.0
23449,5328,0.225
23450,5333,0.0125
23451,5334,0.25
23452,5343,0.425
23453,5346,0.0125
23454,5347,0.0
23455,5361,0.5125
23456,5362,0.625
23457,5372,0.0
23458,5383,0.0375
23459,5384,0.5666666666666667
23460,5389,0.175
23461,5391,0.0
23462,5393,0.0
23463,5406,0.55
23464,5407,0.025
23465,5412,0.0375
23466,5413,0.0125
23467,5416,0.0
23468,5418,0.0
23469,5427,0.175
23470,5438,0.1625
23471,5442,0.45625
23472,5445,0.0
23473,5457,0.0
23474,5458,0.2125
23475,5461,0.0625
23476,5466,0.0
23477,5468,0.0125
23478,5474,0.475
23479,5475,0.0125
23480,5477,0.025
23481,5481,0.175
23482,5501,0.0
23483,5508,0.55
23484,5509,0.65
23485,5510,0.0
23486,5528,0.0
23487,5532,0.0
23488,5540,0.6
23489,5541,0.15
23490,5562,0.0125
23491,5564,0.0125
23492,5568,0.025
23493,5581,0.0
23494,5582,0.6875
23495,5583,0.0
23496,5587,0.075
23497,5589,0.0125
23498,5595,0.45
23499,5598,0.0
23500,5601,0.0
23501,5605,0.05
23502,5609,0.025
23503,5610,0.0125
23504,5611,0.55
23505,5621,0.05
23506,5623,0.05
23507,5635,0.55
23508,5640,0.0
23509,5652,0.025
23510,5663,0.1875
23511,5665,0.0
23512,5666,0.2625
23513,5673,0.0125
23514,5677,0.125
23515,5681,0.0125
23516,5685,0.375
23517,5688,0.15
23518,5691,0.0125
23519,5697,0.0
23520,5699,0.0
23521,5703,0.0
23522,5710,0.1
23523,5722,0.0625
23524,5727,0.0125
23525,5736,0.0
23526,5737,0.0
23527,5765,0.0
23528,5783,0.0125
23529,5784,0.0
23530,5798,0.4875
23531,5803,0.5625
23532,5806,0.175
23533,5814,0.0125
23534,5817,0.0
23535,5823,0.0
23536,5834,0.0
23537,5839,0.0
23538,5844,0.1125
23539,5846,0.0
23540,5860,0.0
23541,5868,0.0
23542,5874,0.0
23543,5878,0.1
23544,5880,0.0
23545,5889,0.0
23546,5890,0.025
23547,5894,0.0
23548,5898,0.0
23549,5915,0.0
23550,5922,0.0
23551,5923,0.675
23552,5924,0.0125
23553,5929,0.0125
23554,5932,0.1
23555,5943,0.15
23556,5949,0.425
23557,5951,0.0125
23558,5952,0.0
23559,5958,0.0625
23560,5962,0.0
23561,5963,0.0
23562,5964,0.0
23563,5970,0.1
23564,5984,0.5125
23565,5992,0.0
23566,5999,0.0
23567,6002,0.05
23568,6008,0.0
23569,6009,0.04375
23570,6014,0.325
23571,6020,0.0
23572,6021,0.0
23573,6032,0.0
23574,6042,0.0
23575,6043,0.0
23576,6053,0.6875
23577,6054,0.15
23578,6063,0.7625
23579,6068,0.0
23580,6072,0.0
23581,6073,0.125
23582,6074,0.6375
23583,6082,0.0
23584,6091,0.0
23585,6104,0.025
23586,6110,0.0
23587,6138,0.0
23588,6143,0.0
23589,6150,0.0
23590,6155,0.0
23591,6160,0.0
23592,6163,0.0
23593,6164,0.0
23594,6176,0.0125
23595,6180,0.0
23596,6182,0.175
23597,6188,0.0
23598,6192,0.025
23599,6194,0.29500000000000004
23600,6201,0.0
23601,6204,0.05
23602,6207,0.0
23603,6211,0.0125
23604,6223,0.0
23605,6226,0.0
23606,6227,0.025
23607,6231,0.0625
23608,6242,0.0
23609,6245,0.0
23610,6250,0.05
23611,6264,0.0
23612,6278,0.0
23613,6286,0.025
23614,6308,0.5
23615,6314,0.025
23616,6331,0.025
23617,6333,0.0
23618,6353,0.0
23619,6356,0.0125
23620,6361,0.125
23621,6362,0.27604166666666663
23622,6368,0.4916666666666666
23623,6373,0.1625
23624,6375,0.0
23625,6379,0.175
23626,6381,0.0375
23627,6388,0.0
23628,6393,0.0125
23629,6398,0.0
23630,6415,0.0125
23631,6419,0.0875
23632,6423,0.0
23633,6440,0.0
23634,6442,0.0
23635,6447,0.0625
23636,6449,0.5125
23637,6453,0.0
23638,6455,0.0125
23639,6458,0.378125
23640,6460,0.0125
23641,6468,0.375
23642,6479,0.0
23643,6480,0.0
23644,6484,0.0
23645,6490,0.025
23646,6496,0.0125
23647,6499,0.175
23648,6504,0.0
23649,6512,0.0
23650,6519,0.1625
23651,6525,0.0
23652,6529,0.125
23653,6530,0.1375
23654,6534,0.0
23655,6535,0.025
23656,6537,0.5291666666666666
23657,6563,0.05
23658,6566,0.075
23659,6569,0.09583333333333333
23660,6571,0.2625
23661,6578,0.3375
23662,6582,0.575
23663,6588,0.5625
23664,6602,0.175
23665,6606,0.1875
23666,6613,0.0
23667,6621,0.5
23668,6624,0.1875
23669,6626,0.025
23670,6631,0.0
23671,6635,0.0375
23672,6636,0.025
23673,6639,0.0125
23674,6644,0.3375
23675,6650,0.175
23676,6652,0.6125
23677,6653,0.0125
23678,6658,0.0125
23679,6659,0.025
23680,6661,0.0
23681,6664,0.0
23682,6674,0.5375
23683,6677,0.425
23684,6680,0.0
23685,6681,0.075
23686,6692,0.075
23687,6699,0.075
23688,6705,0.0
23689,6706,0.0
23690,6710,0.4625
23691,6720,0.0
23692,6723,0.0
23693,6724,0.05
23694,6728,0.0
23695,6731,0.0125
23696,6735,0.0
23697,6738,0.0
23698,6739,0.76
23699,6742,0.0125
23700,6746,0.0
23701,6748,0.0
23702,6749,0.0875
23703,6752,0.0875
23704,6759,0.0
23705,6761,0.0
23706,6764,0.525
23707,6769,0.0
23708,6773,0.05
23709,6777,0.525
23710,6779,0.075
23711,6782,0.05
23712,6798,0.0
23713,6805,0.0
23714,6806,0.575
23715,6810,0.0
23716,6813,0.0125
23717,6817,0.0
23718,6825,0.0
23719,6839,0.6125
23720,6846,0.0
23721,6852,0.325
23722,6853,0.0
23723,6854,0.0
23724,6862,0.0
23725,6866,0.0
23726,6879,0.0
23727,6884,0.0
23728,6893,0.05
23729,6895,0.0
23730,6899,0.0125
23731,6918,0.0
23732,6919,0.0125
23733,6923,0.0
23734,6931,0.0
23735,6939,0.1875
23736,6940,0.0
23737,6941,0.525
23738,6947,0.0
23739,6962,0.0
23740,6981,0.0
23741,6985,0.0375
23742,6995,0.0
23743,7002,0.0
23744,7003,0.0
23745,7006,0.0
23746,7007,0.0
23747,7009,0.65
23748,7012,0.0125
23749,7032,0.575
23750,7035,0.0
23751,7054,0.8375
23752,7056,0.05
23753,7061,0.025
23754,7062,0.0375
23755,7066,0.0
23756,7079,0.0125
23757,7080,0.0625
23758,7084,0.0
23759,7107,0.0
23760,7114,0.6375
23761,7138,0.0375
23762,7140,0.7
23763,7141,0.025
23764,7144,0.0
23765,7175,0.15
23766,7176,0.0
23767,7182,0.0
23768,7193,0.0
23769,7195,0.0125
23770,7215,0.0125
23771,7216,0.1625
23772,7223,0.0
23773,7238,0.0
23774,7251,0.0125
23775,7273,0.0
23776,7278,0.1
23777,7287,0.5625
23778,7295,0.0
23779,7297,0.0
23780,7302,0.0625
23781,7310,0.0
23782,7318,0.0
23783,7319,0.075
23784,7321,0.0125
23785,7322,0.0
23786,7323,0.0
23787,7326,0.4625
23788,7332,0.0125
23789,7335,0.0125
23790,7343,0.0
23791,7350,0.0
23792,7353,0.0
23793,7356,0.0
23794,7357,0.0
23795,7369,0.0375
23796,7370,0.0
23797,7374,0.0
23798,7392,0.0
23799,7399,0.0125
23800,7429,0.2125
23801,7452,0.0125
23802,7456,0.0
23803,7469,0.0
23804,7472,0.0
23805,7484,0.025
23806,7489,0.0
23807,7503,0.0125
23808,7507,0.05
23809,7520,0.0
23810,7530,0.0
23811,7540,0.0125
23812,7544,0.05
23813,7549,0.05
23814,7556,0.0125
23815,7557,0.275
23816,7560,0.0
23817,7561,0.0
23818,7564,0.0
23819,7570,0.075
23820,7577,0.35
23821,7583,0.0125
23822,7590,0.025
23823,7597,0.0
23824,7601,0.0375
23825,7609,0.0125
23826,7621,0.125
23827,7624,0.1
23828,7628,0.0375
23829,7639,0.0
23830,7648,0.0
23831,7653,0.0125
23832,7654,0.0
23833,7655,0.075
